Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
843,8-Mar-17,2,3,Wednesday,0,3,1,235,225,96,4
844,8-Mar-17,3,3,Wednesday,0,3,1,235,225,96,4
845,8-Mar-17,4,3,Wednesday,0,3,1,235,225,96,4
846,8-Mar-17,5,3,Wednesday,0,3,1,235,225,96,4
847,8-Mar-17,6,3,Wednesday,0,3,1,235,180,77,23
848,8-Mar-17,7,3,Wednesday,0,3,1,235,110,47,53
849,8-Mar-17,8,3,Wednesday,0,3,1,235,20,9,91
850,8-Mar-17,9,3,Wednesday,0,3,1,235,10,4,96
851,8-Mar-17,10,3,Wednesday,0,3,1,235,0,0,100
852,8-Mar-17,11,3,Wednesday,0,3,1,235,0,0,100
853,8-Mar-17,12,3,Wednesday,0,3,1,235,0,0,100
854,8-Mar-17,13,3,Wednesday,0,3,1,235,0,0,100
855,8-Mar-17,14,3,Wednesday,0,3,1,235,4,2,98
856,8-Mar-17,15,3,Wednesday,0,3,1,235,6,3,97
857,8-Mar-17,16,3,Wednesday,0,3,1,235,15,6,94
858,8-Mar-17,17,3,Wednesday,0,3,1,235,60,26,74
859,8-Mar-17,18,3,Wednesday,0,3,1,235,110,47,53
860,8-Mar-17,19,3,Wednesday,0,3,1,235,115,49,51
861,8-Mar-17,20,3,Wednesday,0,3,1,235,219,93,7
862,8-Mar-17,21,3,Wednesday,0,3,1,235,219,93,7
863,8-Mar-17,22,3,Wednesday,0,3,1,235,219,93,7
864,8-Mar-17,23,3,Wednesday,0,3,1,235,219,93,7
865,9-Mar-17,0,3,Thursday,0,4,1,235,219,93,7
866,9-Mar-17,1,3,Thursday,0,4,1,235,219,93,7
867,9-Mar-17,2,3,Thursday,0,4,1,235,219,93,7
868,9-Mar-17,3,3,Thursday,0,4,1,235,219,93,7
869,9-Mar-17,4,3,Thursday,0,4,1,235,219,93,7
870,9-Mar-17,5,3,Thursday,0,4,1,235,219,93,7
871,9-Mar-17,6,3,Thursday,0,4,1,235,180,77,23
872,9-Mar-17,7,3,Thursday,0,4,1,235,130,55,45
873,9-Mar-17,8,3,Thursday,0,4,1,235,70,30,70
874,9-Mar-17,9,3,Thursday,0,4,1,235,18,8,92
875,9-Mar-17,10,3,Thursday,0,4,1,235,0,0,100
876,9-Mar-17,11,3,Thursday,0,4,1,235,0,0,100
877,9-Mar-17,12,3,Thursday,0,4,1,235,0,0,100
878,9-Mar-17,13,3,Thursday,0,4,1,235,0,0,100
879,9-Mar-17,14,3,Thursday,0,4,1,235,0,0,100
880,9-Mar-17,15,3,Thursday,0,4,1,235,3,1,99
881,9-Mar-17,16,3,Thursday,0,4,1,235,6,3,97
882,9-Mar-17,17,3,Thursday,0,4,1,235,60,26,74
883,9-Mar-17,18,3,Thursday,0,4,1,235,80,34,66
884,9-Mar-17,19,3,Thursday,0,4,1,235,114,49,51
885,9-Mar-17,20,3,Thursday,0,4,1,235,226,96,4
886,9-Mar-17,21,3,Thursday,0,4,1,235,227,97,3
887,9-Mar-17,22,3,Thursday,0,4,1,235,227,97,3
888,9-Mar-17,23,3,Thursday,0,4,1,235,227,97,3
889,10-Mar-17,0,3,Friday,0,5,1,235,227,97,3
890,10-Mar-17,1,3,Friday,0,5,1,235,227,97,3
891,10-Mar-17,2,3,Friday,0,5,1,235,227,97,3
892,10-Mar-17,3,3,Friday,0,5,1,235,227,97,3
893,10-Mar-17,4,3,Friday,0,5,1,235,227,97,3
894,10-Mar-17,5,3,Friday,0,5,1,235,227,97,3
895,10-Mar-17,6,3,Friday,0,5,1,235,110,47,53
896,10-Mar-17,7,3,Friday,0,5,1,235,80,34,66
897,10-Mar-17,8,3,Friday,0,5,1,235,14,6,94
898,10-Mar-17,9,3,Friday,0,5,1,235,9,4,96
899,10-Mar-17,10,3,Friday,0,5,1,235,0,0,100
900,10-Mar-17,11,3,Friday,0,5,1,235,0,0,100
901,10-Mar-17,12,3,Friday,0,5,1,235,0,0,100
902,10-Mar-17,13,3,Friday,0,5,1,235,0,0,100
903,10-Mar-17,14,3,Friday,0,5,1,235,0,0,100
904,10-Mar-17,15,3,Friday,0,5,1,235,8,3,97
905,10-Mar-17,16,3,Friday,0,5,1,235,15,6,94
906,10-Mar-17,17,3,Friday,0,5,1,235,70,30,70
907,10-Mar-17,18,3,Friday,0,5,1,235,110,47,53
908,10-Mar-17,19,3,Friday,0,5,1,235,150,64,36
909,10-Mar-17,20,3,Friday,0,5,1,235,220,94,6
910,10-Mar-17,21,3,Friday,0,5,1,235,229,97,3
911,10-Mar-17,22,3,Friday,0,5,1,235,229,97,3
912,10-Mar-17,23,3,Friday,0,5,1,235,229,97,3
913,11-Mar-17,0,3,Saturday,1,6,0,235,229,97,3
914,11-Mar-17,1,3,Saturday,1,6,0,235,229,97,3
915,11-Mar-17,2,3,Saturday,1,6,0,235,229,97,3
916,11-Mar-17,3,3,Saturday,1,6,0,235,229,97,3
917,11-Mar-17,4,3,Saturday,1,6,0,235,229,97,3
918,11-Mar-17,5,3,Saturday,1,6,0,235,229,97,3
919,11-Mar-17,6,3,Saturday,1,6,0,235,190,81,19
920,11-Mar-17,7,3,Saturday,1,6,0,235,110,47,53
921,11-Mar-17,8,3,Saturday,1,6,0,235,60,26,74
922,11-Mar-17,9,3,Saturday,1,6,0,235,50,21,79
923,11-Mar-17,10,3,Saturday,1,6,0,235,50,21,79
924,11-Mar-17,11,3,Saturday,1,6,0,235,54,23,77
925,11-Mar-17,12,3,Saturday,1,6,0,235,55,23,77
926,11-Mar-17,13,3,Saturday,1,6,0,235,60,26,74
927,11-Mar-17,14,3,Saturday,1,6,0,235,65,28,72
928,11-Mar-17,15,3,Saturday,1,6,0,235,65,28,72
929,11-Mar-17,16,3,Saturday,1,6,0,235,70,30,70
930,11-Mar-17,17,3,Saturday,1,6,0,235,90,38,62
931,11-Mar-17,18,3,Saturday,1,6,0,235,110,47,53
932,11-Mar-17,19,3,Saturday,1,6,0,235,140,60,40
933,11-Mar-17,20,3,Saturday,1,6,0,235,224,95,5
934,11-Mar-17,21,3,Saturday,1,6,0,235,224,95,5
935,11-Mar-17,22,3,Saturday,1,6,0,235,224,95,5
936,11-Mar-17,23,3,Saturday,1,6,0,235,224,95,5
937,12-Mar-17,0,3,Sunday,1,7,0,235,224,95,5
938,12-Mar-17,1,3,Sunday,1,7,0,235,224,95,5
939,12-Mar-17,2,3,Sunday,1,7,0,235,224,95,5
940,12-Mar-17,3,3,Sunday,1,7,0,235,224,95,5
941,12-Mar-17,4,3,Sunday,1,7,0,235,224,95,5
942,12-Mar-17,5,3,Sunday,1,7,0,235,224,95,5
943,12-Mar-17,6,3,Sunday,1,7,0,235,170,72,28
944,12-Mar-17,7,3,Sunday,1,7,0,235,60,26,74
945,12-Mar-17,8,3,Sunday,1,7,0,235,52,22,78
946,12-Mar-17,9,3,Sunday,1,7,0,235,52,22,78
947,12-Mar-17,10,3,Sunday,1,7,0,235,52,22,78
948,12-Mar-17,11,3,Sunday,1,7,0,235,52,22,78
949,12-Mar-17,12,3,Sunday,1,7,0,235,55,23,77
950,12-Mar-17,13,3,Sunday,1,7,0,235,55,23,77
951,12-Mar-17,14,3,Sunday,1,7,0,235,55,23,77
952,12-Mar-17,15,3,Sunday,1,7,0,235,60,26,74
953,12-Mar-17,16,3,Sunday,1,7,0,235,75,32,68
954,12-Mar-17,17,3,Sunday,1,7,0,235,95,40,60
955,12-Mar-17,18,3,Sunday,1,7,0,235,110,47,53
956,12-Mar-17,19,3,Sunday,1,7,0,235,190,81,19
957,12-Mar-17,20,3,Sunday,1,7,0,235,227,97,3
958,12-Mar-17,21,3,Sunday,1,7,0,235,227,97,3
959,12-Mar-17,22,3,Sunday,1,7,0,235,227,97,3
960,12-Mar-17,23,3,Sunday,1,7,0,235,227,97,3
961,13-Mar-17,0,3,Monday,2,1,1,235,227,97,3
962,13-Mar-17,1,3,Monday,2,1,1,235,227,97,3
963,13-Mar-17,2,3,Monday,2,1,1,235,227,97,3
964,13-Mar-17,3,3,Monday,2,1,1,235,227,97,3
965,13-Mar-17,4,3,Monday,2,1,1,235,227,97,3
966,13-Mar-17,5,3,Monday,2,1,1,235,227,97,3
967,13-Mar-17,6,3,Monday,2,1,1,235,160,68,32
968,13-Mar-17,7,3,Monday,2,1,1,235,70,30,70
969,13-Mar-17,8,3,Monday,2,1,1,235,20,9,91
970,13-Mar-17,9,3,Monday,2,1,1,235,10,4,96
971,13-Mar-17,10,3,Monday,2,1,1,235,0,0,100
972,13-Mar-17,11,3,Monday,2,1,1,235,0,0,100
973,13-Mar-17,12,3,Monday,2,1,1,235,0,0,100
974,13-Mar-17,13,3,Monday,2,1,1,235,0,0,100
975,13-Mar-17,14,3,Monday,2,1,1,235,3,1,99
976,13-Mar-17,15,3,Monday,2,1,1,235,5,2,98
977,13-Mar-17,16,3,Monday,2,1,1,235,20,9,91
978,13-Mar-17,17,3,Monday,2,1,1,235,70,30,70
979,13-Mar-17,18,3,Monday,2,1,1,235,90,38,62
980,13-Mar-17,19,3,Monday,2,1,1,235,98,42,58
981,13-Mar-17,20,3,Monday,2,1,1,235,110,47,53
982,13-Mar-17,21,3,Monday,2,1,1,235,226,96,4
983,13-Mar-17,22,3,Monday,2,1,1,235,226,96,4
984,13-Mar-17,23,3,Monday,2,1,1,235,226,96,4
985,14-Mar-17,0,3,Tuesday,2,2,1,235,226,96,4
986,14-Mar-17,1,3,Tuesday,2,2,1,235,226,96,4
987,14-Mar-17,2,3,Tuesday,2,2,1,235,226,96,4
988,14-Mar-17,3,3,Tuesday,2,2,1,235,226,96,4
989,14-Mar-17,4,3,Tuesday,2,2,1,235,226,96,4
990,14-Mar-17,5,3,Tuesday,2,2,1,235,226,96,4
991,14-Mar-17,6,3,Tuesday,2,2,1,235,130,55,45
992,14-Mar-17,7,3,Tuesday,2,2,1,235,70,30,70
993,14-Mar-17,8,3,Tuesday,2,2,1,235,18,8,92
994,14-Mar-17,9,3,Tuesday,2,2,1,235,10,4,96
995,14-Mar-17,10,3,Tuesday,2,2,1,235,0,0,100
996,14-Mar-17,11,3,Tuesday,2,2,1,235,0,0,100
997,14-Mar-17,12,3,Tuesday,2,2,1,235,0,0,100
998,14-Mar-17,13,3,Tuesday,2,2,1,235,0,0,100
999,14-Mar-17,14,3,Tuesday,2,2,1,235,0,0,100
1000,14-Mar-17,15,3,Tuesday,2,2,1,235,3,1,99
1001,14-Mar-17,16,3,Tuesday,2,2,1,235,50,21,79
1002,14-Mar-17,17,3,Tuesday,2,2,1,235,80,34,66
1003,14-Mar-17,18,3,Tuesday,2,2,1,235,110,47,53
1004,14-Mar-17,19,3,Tuesday,2,2,1,235,180,77,23
1005,14-Mar-17,20,3,Tuesday,2,2,1,235,210,89,11
1006,14-Mar-17,21,3,Tuesday,2,2,1,235,228,97,3
1007,14-Mar-17,22,3,Tuesday,2,2,1,235,228,97,3
1008,14-Mar-17,23,3,Tuesday,2,2,1,235,228,97,3
1009,15-Mar-17,0,3,Wednesday,2,3,1,235,228,97,3
1010,15-Mar-17,1,3,Wednesday,2,3,1,235,228,97,3
1011,15-Mar-17,2,3,Wednesday,2,3,1,235,228,97,3
1012,15-Mar-17,3,3,Wednesday,2,3,1,235,228,97,3
1013,15-Mar-17,4,3,Wednesday,2,3,1,235,228,97,3
1014,15-Mar-17,5,3,Wednesday,2,3,1,235,228,97,3
1015,15-Mar-17,6,3,Wednesday,2,3,1,235,120,51,49
1016,15-Mar-17,7,3,Wednesday,2,3,1,235,60,26,74
1017,15-Mar-17,8,3,Wednesday,2,3,1,235,19,8,92
1018,15-Mar-17,9,3,Wednesday,2,3,1,235,10,4,96
1019,15-Mar-17,10,3,Wednesday,2,3,1,235,0,0,100
1020,15-Mar-17,11,3,Wednesday,2,3,1,235,0,0,100
1021,15-Mar-17,12,3,Wednesday,2,3,1,235,0,0,100
1022,15-Mar-17,13,3,Wednesday,2,3,1,235,0,0,100
1023,15-Mar-17,14,3,Wednesday,2,3,1,235,4,2,98
1024,15-Mar-17,15,3,Wednesday,2,3,1,235,8,3,97
1025,15-Mar-17,16,3,Wednesday,2,3,1,235,10,4,96
1026,15-Mar-17,17,3,Wednesday,2,3,1,235,60,26,74
1027,15-Mar-17,18,3,Wednesday,2,3,1,235,90,38,62
1028,15-Mar-17,19,3,Wednesday,2,3,1,235,120,51,49
1029,15-Mar-17,20,3,Wednesday,2,3,1,235,229,97,3
1030,15-Mar-17,21,3,Wednesday,2,3,1,235,229,97,3
1031,15-Mar-17,22,3,Wednesday,2,3,1,235,229,97,3
1032,15-Mar-17,23,3,Wednesday,2,3,1,235,229,97,3
1033,16-Mar-17,0,3,Thursday,2,4,1,235,229,97,3
1034,16-Mar-17,1,3,Thursday,2,4,1,235,229,97,3
1035,16-Mar-17,2,3,Thursday,2,4,1,235,229,97,3
1036,16-Mar-17,3,3,Thursday,2,4,1,235,229,97,3
1037,16-Mar-17,4,3,Thursday,2,4,1,235,229,97,3
1038,16-Mar-17,5,3,Thursday,2,4,1,235,229,97,3
1039,16-Mar-17,6,3,Thursday,2,4,1,235,180,77,23
1040,16-Mar-17,7,3,Thursday,2,4,1,235,70,30,70
1041,16-Mar-17,8,3,Thursday,2,4,1,235,22,9,91
1042,16-Mar-17,9,3,Thursday,2,4,1,235,10,4,96
1043,16-Mar-17,10,3,Thursday,2,4,1,235,0,0,100
1044,16-Mar-17,11,3,Thursday,2,4,1,235,0,0,100
1045,16-Mar-17,12,3,Thursday,2,4,1,235,0,0,100
1046,16-Mar-17,13,3,Thursday,2,4,1,235,0,0,100
1047,16-Mar-17,14,3,Thursday,2,4,1,235,4,2,98
1048,16-Mar-17,15,3,Thursday,2,4,1,235,6,3,97
1049,16-Mar-17,16,3,Thursday,2,4,1,235,10,4,96
1050,16-Mar-17,17,3,Thursday,2,4,1,235,62,26,74
1051,16-Mar-17,18,3,Thursday,2,4,1,235,90,38,62
1052,16-Mar-17,19,3,Thursday,2,4,1,235,118,50,50
1053,16-Mar-17,20,3,Thursday,2,4,1,235,140,60,40
1054,16-Mar-17,21,3,Thursday,2,4,1,235,230,98,2
1055,16-Mar-17,22,3,Thursday,2,4,1,235,230,98,2
1056,16-Mar-17,23,3,Thursday,2,4,1,235,230,98,2
1057,17-Mar-17,0,3,Friday,1,5,1,235,230,98,2
1058,17-Mar-17,1,3,Friday,1,5,1,235,230,98,2
1059,17-Mar-17,2,3,Friday,1,5,1,235,230,98,2
1060,17-Mar-17,3,3,Friday,1,5,1,235,230,98,2
1061,17-Mar-17,4,3,Friday,1,5,1,235,230,98,2
1062,17-Mar-17,5,3,Friday,1,5,1,235,230,98,2
1063,17-Mar-17,6,3,Friday,1,5,1,235,160,68,32
1064,17-Mar-17,7,3,Friday,1,5,1,235,80,34,66
1065,17-Mar-17,8,3,Friday,1,5,1,235,19,8,92
1066,17-Mar-17,9,3,Friday,1,5,1,235,9,4,96
1067,17-Mar-17,10,3,Friday,1,5,1,235,0,0,100
1068,17-Mar-17,11,3,Friday,1,5,1,235,0,0,100
1069,17-Mar-17,12,3,Friday,1,5,1,235,0,0,100
1070,17-Mar-17,13,3,Friday,1,5,1,235,0,0,100
1071,17-Mar-17,14,3,Friday,1,5,1,235,0,0,100
1072,17-Mar-17,15,3,Friday,1,5,1,235,4,2,98
1073,17-Mar-17,16,3,Friday,1,5,1,235,5,2,98
1074,17-Mar-17,17,3,Friday,1,5,1,235,19,8,92
1075,17-Mar-17,18,3,Friday,1,5,1,235,30,13,87
1076,17-Mar-17,19,3,Friday,1,5,1,235,40,17,83
1077,17-Mar-17,20,3,Friday,1,5,1,235,80,34,66
1078,17-Mar-17,21,3,Friday,1,5,1,235,110,47,53
1079,17-Mar-17,22,3,Friday,1,5,1,235,190,81,19
1080,17-Mar-17,23,3,Friday,1,5,1,235,210,89,11
1081,18-Mar-17,0,3,Saturday,2,6,0,235,218,93,7
1082,18-Mar-17,1,3,Saturday,2,6,0,235,218,93,7
1083,18-Mar-17,2,3,Saturday,2,6,0,235,218,93,7
1084,18-Mar-17,3,3,Saturday,2,6,0,235,218,93,7
1085,18-Mar-17,4,3,Saturday,2,6,0,235,218,93,7
1086,18-Mar-17,5,3,Saturday,2,6,0,235,218,93,7
1087,18-Mar-17,6,3,Saturday,2,6,0,235,180,77,23
1088,18-Mar-17,7,3,Saturday,2,6,0,235,110,47,53
1089,18-Mar-17,8,3,Saturday,2,6,0,235,60,26,74
1090,18-Mar-17,9,3,Saturday,2,6,0,235,50,21,79
1091,18-Mar-17,10,3,Saturday,2,6,0,235,50,21,79
1092,18-Mar-17,11,3,Saturday,2,6,0,235,50,21,79
1093,18-Mar-17,12,3,Saturday,2,6,0,235,50,21,79
1094,18-Mar-17,13,3,Saturday,2,6,0,235,50,21,79
1095,18-Mar-17,14,3,Saturday,2,6,0,235,55,23,77
1096,18-Mar-17,15,3,Saturday,2,6,0,235,55,23,77
1097,18-Mar-17,16,3,Saturday,2,6,0,235,70,30,70
1098,18-Mar-17,17,3,Saturday,2,6,0,235,110,47,53
1099,18-Mar-17,18,3,Saturday,2,6,0,235,180,77,23
1100,18-Mar-17,19,3,Saturday,2,6,0,235,190,81,19
1101,18-Mar-17,20,3,Saturday,2,6,0,235,220,94,6
1102,18-Mar-17,21,3,Saturday,2,6,0,235,220,94,6
1103,18-Mar-17,22,3,Saturday,2,6,0,235,220,94,6
1104,18-Mar-17,23,3,Saturday,2,6,0,235,220,94,6
1105,19-Mar-17,0,3,Sunday,1,7,0,235,220,94,6
1106,19-Mar-17,1,3,Sunday,1,7,0,235,220,94,6
1107,19-Mar-17,2,3,Sunday,1,7,0,235,220,94,6
1108,19-Mar-17,3,3,Sunday,1,7,0,235,220,94,6
1109,19-Mar-17,4,3,Sunday,1,7,0,235,220,94,6
1110,19-Mar-17,5,3,Sunday,1,7,0,235,220,94,6
1111,19-Mar-17,6,3,Sunday,1,7,0,235,160,68,32
1112,19-Mar-17,7,3,Sunday,1,7,0,235,70,30,70
1113,19-Mar-17,8,3,Sunday,1,7,0,235,60,26,74
1114,19-Mar-17,9,3,Sunday,1,7,0,235,60,26,74
1115,19-Mar-17,10,3,Sunday,1,7,0,235,52,22,78
1116,19-Mar-17,11,3,Sunday,1,7,0,235,52,22,78
1117,19-Mar-17,12,3,Sunday,1,7,0,235,52,22,78
1118,19-Mar-17,13,3,Sunday,1,7,0,235,52,22,78
1119,19-Mar-17,14,3,Sunday,1,7,0,235,60,26,74
1120,19-Mar-17,15,3,Sunday,1,7,0,235,70,30,70
1121,19-Mar-17,16,3,Sunday,1,7,0,235,78,33,67
1122,19-Mar-17,17,3,Sunday,1,7,0,235,90,38,62
1123,19-Mar-17,18,3,Sunday,1,7,0,235,110,47,53
1124,19-Mar-17,19,3,Sunday,1,7,0,235,170,72,28
1125,19-Mar-17,20,3,Sunday,1,7,0,235,210,89,11
1126,19-Mar-17,21,3,Sunday,1,7,0,235,227,97,3
1127,19-Mar-17,22,3,Sunday,1,7,0,235,227,97,3
1128,19-Mar-17,23,3,Sunday,1,7,0,235,227,97,3
1129,20-Mar-17,0,3,Monday,0,1,1,235,227,97,3
1130,20-Mar-17,1,3,Monday,0,1,1,235,227,97,3
1131,20-Mar-17,2,3,Monday,0,1,1,235,227,97,3
1132,20-Mar-17,3,3,Monday,0,1,1,235,227,97,3
1133,20-Mar-17,4,3,Monday,0,1,1,235,227,97,3
1134,20-Mar-17,5,3,Monday,0,1,1,235,150,64,36
1135,20-Mar-17,6,3,Monday,0,1,1,235,70,30,70
1136,20-Mar-17,7,3,Monday,0,1,1,235,23,10,90
1137,20-Mar-17,8,3,Monday,0,1,1,235,10,4,96
1138,20-Mar-17,9,3,Monday,0,1,1,235,0,0,100
1139,20-Mar-17,10,3,Monday,0,1,1,235,0,0,100
1140,20-Mar-17,11,3,Monday,0,1,1,235,0,0,100
1141,20-Mar-17,12,3,Monday,0,1,1,235,0,0,100
1142,20-Mar-17,13,3,Monday,0,1,1,235,0,0,100
1143,20-Mar-17,14,3,Monday,0,1,1,235,3,1,99
1144,20-Mar-17,15,3,Monday,0,1,1,235,10,4,96
1145,20-Mar-17,16,3,Monday,0,1,1,235,50,21,79
1146,20-Mar-17,17,3,Monday,0,1,1,235,80,34,66
1147,20-Mar-17,18,3,Monday,0,1,1,235,107,46,54
1148,20-Mar-17,19,3,Monday,0,1,1,235,212,90,10
1149,20-Mar-17,20,3,Monday,0,1,1,235,228,97,3
1150,20-Mar-17,21,3,Monday,0,1,1,235,228,97,3
1151,20-Mar-17,22,3,Monday,0,1,1,235,228,97,3
1152,20-Mar-17,23,3,Monday,0,1,1,235,228,97,3
1153,21-Mar-17,0,3,Tuesday,0,2,1,235,228,97,3
1154,21-Mar-17,1,3,Tuesday,0,2,1,235,228,97,3
1155,21-Mar-17,2,3,Tuesday,0,2,1,235,228,97,3
1156,21-Mar-17,3,3,Tuesday,0,2,1,235,228,97,3
1157,21-Mar-17,4,3,Tuesday,0,2,1,235,228,97,3
1158,21-Mar-17,5,3,Tuesday,0,2,1,235,150,64,36
1159,21-Mar-17,6,3,Tuesday,0,2,1,235,90,38,62
1160,21-Mar-17,7,3,Tuesday,0,2,1,235,20,9,91
1161,21-Mar-17,8,3,Tuesday,0,2,1,235,18,8,92
1162,21-Mar-17,9,3,Tuesday,0,2,1,235,15,6,94
1163,21-Mar-17,10,3,Tuesday,0,2,1,235,11,5,95
1164,21-Mar-17,11,3,Tuesday,0,2,1,235,11,5,95
1165,21-Mar-17,12,3,Tuesday,0,2,1,235,11,5,95
1166,21-Mar-17,13,3,Tuesday,0,2,1,235,15,6,94
1167,21-Mar-17,14,3,Tuesday,0,2,1,235,18,8,92
1168,21-Mar-17,15,3,Tuesday,0,2,1,235,25,11,89
1169,21-Mar-17,16,3,Tuesday,0,2,1,235,60,26,74
1170,21-Mar-17,17,3,Tuesday,0,2,1,235,90,38,62
1171,21-Mar-17,18,3,Tuesday,0,2,1,235,120,51,49
1172,21-Mar-17,19,3,Tuesday,0,2,1,235,190,81,19
1173,21-Mar-17,20,3,Tuesday,0,2,1,235,225,96,4
1174,21-Mar-17,21,3,Tuesday,0,2,1,235,225,96,4
1175,21-Mar-17,22,3,Tuesday,0,2,1,235,225,96,4
1176,21-Mar-17,23,3,Tuesday,0,2,1,235,225,96,4
1177,22-Mar-17,0,3,Wednesday,0,3,1,235,225,96,4
1178,22-Mar-17,1,3,Wednesday,0,3,1,235,225,96,4
1179,22-Mar-17,2,3,Wednesday,0,3,1,235,225,96,4
1180,22-Mar-17,3,3,Wednesday,0,3,1,235,225,96,4
1181,22-Mar-17,4,3,Wednesday,0,3,1,235,225,96,4
1182,22-Mar-17,5,3,Wednesday,0,3,1,235,160,68,32
1183,22-Mar-17,6,3,Wednesday,0,3,1,235,70,30,70
1184,22-Mar-17,7,3,Wednesday,0,3,1,235,10,4,96
1185,22-Mar-17,8,3,Wednesday,0,3,1,235,9,4,96
1186,22-Mar-17,9,3,Wednesday,0,3,1,235,0,0,100
1187,22-Mar-17,10,3,Wednesday,0,3,1,235,0,0,100
1188,22-Mar-17,11,3,Wednesday,0,3,1,235,0,0,100
1189,22-Mar-17,12,3,Wednesday,0,3,1,235,0,0,100
1190,22-Mar-17,13,3,Wednesday,0,3,1,235,2,1,99
1191,22-Mar-17,14,3,Wednesday,0,3,1,235,4,2,98
1192,22-Mar-17,15,3,Wednesday,0,3,1,235,40,17,83
1193,22-Mar-17,16,3,Wednesday,0,3,1,235,60,26,74
1194,22-Mar-17,17,3,Wednesday,0,3,1,235,90,38,62
1195,22-Mar-17,18,3,Wednesday,0,3,1,235,140,60,40
1196,22-Mar-17,19,3,Wednesday,0,3,1,235,180,77,23
1197,22-Mar-17,20,3,Wednesday,0,3,1,235,227,97,3
1198,22-Mar-17,21,3,Wednesday,0,3,1,235,227,97,3
1199,22-Mar-17,22,3,Wednesday,0,3,1,235,227,97,3
1200,22-Mar-17,23,3,Wednesday,0,3,1,235,227,97,3
1201,23-Mar-17,0,3,Thursday,0,4,1,235,227,97,3
1202,23-Mar-17,1,3,Thursday,0,4,1,235,227,97,3
1203,23-Mar-17,2,3,Thursday,0,4,1,235,227,97,3
1204,23-Mar-17,3,3,Thursday,0,4,1,235,227,97,3
1205,23-Mar-17,4,3,Thursday,0,4,1,235,227,97,3
1206,23-Mar-17,5,3,Thursday,0,4,1,235,155,66,34
1207,23-Mar-17,6,3,Thursday,0,4,1,235,90,38,62
1208,23-Mar-17,7,3,Thursday,0,4,1,235,18,8,92
1209,23-Mar-17,8,3,Thursday,0,4,1,235,10,4,96
1210,23-Mar-17,9,3,Thursday,0,4,1,235,0,0,100
1211,23-Mar-17,10,3,Thursday,0,4,1,235,0,0,100
1212,23-Mar-17,11,3,Thursday,0,4,1,235,0,0,100
1213,23-Mar-17,12,3,Thursday,0,4,1,235,0,0,100
1214,23-Mar-17,13,3,Thursday,0,4,1,235,2,1,99
1215,23-Mar-17,14,3,Thursday,0,4,1,235,7,3,97
1216,23-Mar-17,15,3,Thursday,0,4,1,235,20,9,91
1217,23-Mar-17,16,3,Thursday,0,4,1,235,70,30,70
1218,23-Mar-17,17,3,Thursday,0,4,1,235,90,38,62
1219,23-Mar-17,18,3,Thursday,0,4,1,235,110,47,53
1220,23-Mar-17,19,3,Thursday,0,4,1,235,180,77,23
1221,23-Mar-17,20,3,Thursday,0,4,1,235,229,97,3
1222,23-Mar-17,21,3,Thursday,0,4,1,235,229,97,3
1223,23-Mar-17,22,3,Thursday,0,4,1,235,229,97,3
1224,23-Mar-17,23,3,Thursday,0,4,1,235,229,97,3
1225,24-Mar-17,0,3,Friday,0,5,1,235,229,97,3
1226,24-Mar-17,1,3,Friday,0,5,1,235,229,97,3
1227,24-Mar-17,2,3,Friday,0,5,1,235,229,97,3
1228,24-Mar-17,3,3,Friday,0,5,1,235,229,97,3
1229,24-Mar-17,4,3,Friday,0,5,1,235,229,97,3
1230,24-Mar-17,5,3,Friday,0,5,1,235,120,51,49
1231,24-Mar-17,6,3,Friday,0,5,1,235,80,34,66
1232,24-Mar-17,7,3,Friday,0,5,1,235,15,6,94
1233,24-Mar-17,8,3,Friday,0,5,1,235,7,3,97
1234,24-Mar-17,9,3,Friday,0,5,1,235,0,0,100
1235,24-Mar-17,10,3,Friday,0,5,1,235,0,0,100
1236,24-Mar-17,11,3,Friday,0,5,1,235,0,0,100
1237,24-Mar-17,12,3,Friday,0,5,1,235,0,0,100
1238,24-Mar-17,13,3,Friday,0,5,1,235,2,1,99
1239,24-Mar-17,14,3,Friday,0,5,1,235,4,2,98
1240,24-Mar-17,15,3,Friday,0,5,1,235,40,17,83
1241,24-Mar-17,16,3,Friday,0,5,1,235,70,30,70
1242,24-Mar-17,17,3,Friday,0,5,1,235,90,38,62
1243,24-Mar-17,18,3,Friday,0,5,1,235,120,51,49
1244,24-Mar-17,19,3,Friday,0,5,1,235,180,77,23
1245,24-Mar-17,20,3,Friday,0,5,1,235,230,98,2
1246,24-Mar-17,21,3,Friday,0,5,1,235,230,98,2
1247,24-Mar-17,22,3,Friday,0,5,1,235,230,98,2
1248,24-Mar-17,23,3,Friday,0,5,1,235,230,98,2
1249,25-Mar-17,0,3,Saturday,1,6,0,235,230,98,2
1250,25-Mar-17,1,3,Saturday,1,6,0,235,230,98,2
1251,25-Mar-17,2,3,Saturday,1,6,0,235,230,98,2
1252,25-Mar-17,3,3,Saturday,1,6,0,235,230,98,2
1253,25-Mar-17,4,3,Saturday,1,6,0,235,230,98,2
1254,25-Mar-17,5,3,Saturday,1,6,0,235,180,77,23
1255,25-Mar-17,6,3,Saturday,1,6,0,235,60,26,74
1256,25-Mar-17,7,3,Saturday,1,6,0,235,58,25,75
